SHA,Message,Author,Username,Date
352ac21413bc5e9842ef8eb7ed5e433ff8112628,"feat: add webContents.fromDevToolsTargetId() (#29399)

* feat: add webContents.fromDevToolsTargetId()

* refactor: avoid using FromOrCreate",Samuel Maddock,samuelmaddock,2021-08-27T21:01:24Z
96131af5d322eb2abfdfd42f17b7ff38a6992174,Bump v16.0.0-nightly.20210827,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-27T13:01:16Z
f9c6f9af8307b44255621628341f2850f16f186e,Bump v16.0.0-nightly.20210826,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-26T13:01:35Z
00d65eb9ac44798ed4b7e9ed019f5ebde49b4df5,fix: titlebar and buttons state under simple fullscreen (#30671),Cheng Zhao,zcbenz,2021-08-25T23:29:34Z
a9983c1d06ec48377c1f6a52ab11056a17eaaace,docs: feature_request additional information not required (#30684),Jeremy Rose,nornagon,2021-08-25T17:11:52Z
c2c1b22a31003cc8e1ae49eca52f238f50f91cb1,Bump v16.0.0-nightly.20210825,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-25T13:03:14Z
501ac15b1d5fc953cb312f28505026d003c6f014,feat: add <webview>.sendToFrame() / frameId to 'ipc-message' event (#30451),Milan Burda,miniak,2021-08-25T07:46:46Z
be43996d35746551d60c01f3ac51502a299d1352,"docs: explain the null webContents case in permission checks (#30645)

* docs: explain the null webContents case in permission checks

* Update docs/api/session.md

Co-authored-by: Erick Zhao <erick@hotmail.ca>

Co-authored-by: Erick Zhao <erick@hotmail.ca>",Samuel Attard,MarshallOfSound,2021-08-25T00:41:56Z
32194f0f71222d5e0de81fc99641c47a7ce98236,fix: crash when using TouchBarScrubber arrow button (#30661),Shelley Vohr,codebytere,2021-08-24T16:28:57Z
e43a25724cdab6728bafa4b97c8341a3558eea0a,Bump v16.0.0-nightly.20210824,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-24T13:01:17Z
5513e66982d920594c491fd3eae4c0d33625c19f,"chore: bump chromium to 95.0.4612.5 (main) (#30503)

* chore: bump chromium in DEPS to 94.0.4604.0

* build: 3-way merge of chromium patches

* chore: bump chromium in DEPS to 94.0.4605.0

* build: 3-way merge of chromium patches

* 3076040: Reland Remove delete_children RemoveAllChildViews arg

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3076040

* 3069287: Remove the remaining uses and delete the deprecated API

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3069287

* 2297212: Replace RemoveWithoutPathExpansion(.*, nullptr) with Value::RemoveKey()

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/2297212

Also: https://chromium-review.googlesource.com/c/chromium/src/+/3060296

* 3082756: Change transport_security_persister_path param to be a path to a file.

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/3082756

> this CL intentionally changes the name of the parameter
> in the network context parameters and the order of the constructor
> parameters to ensure all callers update their code to pass a full
> file path rather than a path to a directory.

The 'path' in this diff is already an absolute path, coming from
`CHECK(base::PathService::Get(chrome::DIR_USER_DATA, &path_));` at
https://github.com/electron/electron/blob/08ff1c2cbf73c8cfe6bca7976e3eddc3626678db/shell/browser/electron_browser_context.cc#L126

* iwyu: network::mojom::HttpRawHeaderPair

* fixup! 3076040: Reland Remove delete_children RemoveAllChildViews arg

Missed one.

* 2999884: CodeHealth: Remove DictionaryValue::GetStringWithoutPathExpansion

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/2999884
(example of replacing GetStringWithoutPathExpansion() w/FindStringKey())

Also: https://chromium-review.googlesource.com/c/chromium/src/+/3060296
(removal of DictionaryValue::GetStringWithoutPathExpansion)

* 3059260: Remove kSameSiteByDefaultCookies and kCookiesWithoutSameSiteMustBeSecure

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/3059260

We had both of these in a 'disable_features' list. Since these feature have
been removed upstream, remove them from our disable list, too.

IMPORTANT: this commit should not be backported to older branches that
still have these features, because doing so would un-disable them.

* 2920890: Load reroute_info from download in-progress and history db back into DownloadItem.

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/2920890

* 3039323: [Clipboard API] Clipboard Custom Formats implementation Part 5.

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/3039323

* chore: bump chromium in DEPS to 94.0.4606.0

* 3084502: Add a new PrintRasterizePdfDpi policy.

Refs: https://chromium-review.googlesource.com/c/chromium/src/+/3084502

* chore: update patches

* chore: bump chromium in DEPS to 94.0.4606.3

* chore: bump chromium in DEPS to 95.0.4608.0

* chore: bump chromium in DEPS to 95.0.4609.0

* [DevTools] Remove report_raw_headers from network::ResourceRequest

https://chromium-review.googlesource.com/c/chromium/src/+/2856099

* Remove content::WebContentsObserver::OnInterfaceRequestFromFrame

https://chromium-review.googlesource.com/c/chromium/src/+/3092665

* Disable kDesktopCaptureMacV2

https://chromium-review.googlesource.com/c/chromium/src/+/3069272

* Add a new PrintRasterizePdfDpi policy.

https://chromium-review.googlesource.com/c/chromium/src/+/3084502

* chore: update patches

* chore: bump chromium in DEPS to 95.0.4609.3

* disable `use_lld` for macos

* chore: update patches

* Linux: use chrome_crashpad_handler instead of crashpad_handler

https://chromium-review.googlesource.com/c/chromium/src/+/3054290

* chore: fix lint

* Revert ""[DevTools] Remove report_raw_headers from network::ResourceRequest""

This reverts commit 28f4da1582d046e96cb58f3cbb590503e89dfd0d.

* [DevTools] Remove report_raw_headers from network::ResourceRequest (Attempt #2)

https://chromium-review.googlesource.com/c/chromium/src/+/2856099

* DCHECK that predictor always has a non-empty NetworkIsolationKey.

https://chromium-review.googlesource.com/c/chromium/src/+/3067698

* Remove --no-untrusted-code-mitigations from //content and //gin

https://chromium-review.googlesource.com/c/chromium/src/+/3096585

* fixup! Remove kSameSiteByDefaultCookies and kCookiesWithoutSameSiteMustBeSecure

https://chromium-review.googlesource.com/c/chromium/src/+/3059260

* fixup! Remove kSameSiteByDefaultCookies and kCookiesWithoutSameSiteMustBeSecure

* Convert PrintManager to RenderFrameHostReceiverSet.

https://chromium-review.googlesource.com/c/chromium/src/+/3072019

* chore: bump chromium in DEPS to 95.0.4612.5

* chore: disable v8 oilpan

* [Compiler] Remove untrusted code mitigations.

https://chromium-review.googlesource.com/c/v8/v8/+/3045704

* Remove most FTP logic from services/network.

https://chromium-review.googlesource.com/c/chromium/src/+/3076119

* Rename scale_factor.h -> resource_scale_factor.h

https://chromium-review.googlesource.com/c/chromium/src/+/3057113

* [GURL -> SiteForCookies] extensions/

https://chromium-review.googlesource.com/c/chromium/src/+/3100825

* breadcrumbs: add desktop entry point

https://chromium-review.googlesource.com/c/chromium/src/+/3021746

* Move args_ to private in ExtensionFunction

https://chromium-review.googlesource.com/c/chromium/src/+/3076261

* chore: iwyu

* fixup! Remove kSameSiteByDefaultCookies and kCookiesWithoutSameSiteMustBeSecure

* Disable kDesktopCaptureMacV2

https://chromium-review.googlesource.com/c/chromium/src/+/3069272

* fixup! [Compiler] Remove untrusted code mitigations.

* fixup! Disable kDesktopCaptureMacV2

* Revert ""chore: disable v8 oilpan""

This reverts commit 5d255cf1d8e8efbb906047937a713279e5f800d0.

* Reland ""chore: disable v8 oilpan""

This reverts commit 1c252765b07a205560e7b5eed06de2605336e2d8.

The previous revert was to test on which platforms did the
heapsnapshot test actually fail.

* [Clipboard API] Clipboard Custom Formats implementation Part 5.

https://chromium-review.googlesource.com/c/chromium/src/+/3039323

* Convert ExtensionFrameHost to RenderFrameHostReceiverSet.

https://chromium-review.googlesource.com/c/chromium/src/+/3063358

* Convert PDFWebContentsHelper to RenderFrameHostReceiverSet.

https://chromium-review.googlesource.com/c/chromium/src/+/3049751

* [Underscore Migration] Migrate ui/legacy

https://chromium-review.googlesource.com/c/devtools/devtools-frontend/+/3093160

* chore: remove unknown permission error

* chore: fix lint

* chore: ignore -Wunreachable-code-return for node deps/

* fixup! chore: ignore -Wunreachable-code-return for node deps/

* fix: windows build

* fix: build dependency

Dependency was missed in cbeae20438be8baf03ce0e32a73563a80aeccb37

* 3108669: arm,dsp: Fix 8bpp Dct64_NEON().

https://chromium-review.googlesource.com/c/codecs/libgav1/+/3108669

* chore: revert libgav1 roll

* Revert ""3108669: arm,dsp: Fix 8bpp Dct64_NEON().""

This reverts commit 7ed31323127aac8ba2eaff9cae6c9be9a4954f33.

* Revert ""chore: revert libgav1 roll""

This reverts commit 084a490d298811267316c786762fe7aa91b6318d.

* chore: revert clang roll

* chore:  Fix -Wunreachable-code-aggressive warnings in arm and arm64 code

Co-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>
Co-authored-by: Charles Kerr <charles@charleskerr.com>
Co-authored-by: deepak1556 <hop2deep@gmail.com>
Co-authored-by: mlaurencin <mlaurencin@electronjs.org>
Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>",electron-roller[bot],electron-roller[bot],2021-08-24T00:52:17Z
10c4931477b133832c5e8335eab09fba26030282,docs: remove link to outdated examples from README (#30648),Jeremy Rose,nornagon,2021-08-23T16:19:16Z
aad1c0d493357cd43844c9c804c15a95c39f189b,feat: add <webview> 'did-redirect-navigation' event (#30457),Milan Burda,miniak,2021-08-23T14:26:00Z
34f1bc0e8248723807a840ec877e178bbe116e9d,Bump v16.0.0-nightly.20210823,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-23T13:01:59Z
fb990ba1eb5628820557f5d375fb3b5d827970e9,"chore: bump node to v16.7.0 (main) (#30350)

* chore: bump node in DEPS to v16.6.0

* chore: bump node in DEPS to v16.6.1

* crypto: fix generateKeyPair with encoding 'jwk'

https://github.com/nodejs/node/pull/39319

* build: add library_files to gyp variables

https://github.com/nodejs/node/pull/39293

* debugger: rename internal module

https://github.com/nodejs/node/pull/39378

* chore: fixup patch indices

* deps: extract gtest source files to deps/googletest

https://github.com/nodejs/node/pull/39386

* crypto: fix generateKeyPair with encoding 'jwk'

https://github.com/nodejs/node/pull/39319

* deps: bump HdrHistogram_C to 0.11.2

https://github.com/nodejs/node/pull/39462

* fixup! deps: extract gtest source files to deps/googletest

* chore: bump node in DEPS to v16.6.2

* chore: update patches

* deps: reflect c-ares source tree

https://github.com/nodejs/node/pull/39653

* deps: update c-ares to 1.17.2

https://github.com/nodejs/node/pull/39724

* fix: _ReadBarrier undefined symbol error on WOA arm64

* chore: update patches

* chore: bump node in DEPS to v16.7.0

* deps: upgrade to libuv 1.42.0

https://github.com/nodejs/node/pull/39525

* chore: update filenames

* src: remove extra semicolons outside fns

* chore: fixup patch filenames

* chore: sort and alphabetize disabled tests

Co-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>
Co-authored-by: Shelley Vohr <shelley.vohr@gmail.com>
Co-authored-by: PatchUp <73610968+patchup[bot]@users.noreply.github.com>",electron-roller[bot],electron-roller[bot],2021-08-20T17:25:50Z
517b174c3cb38799e709b3bca1efd099e2031536,Bump v16.0.0-nightly.20210820,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-20T13:01:13Z
c83de755c1fc83abd7a4832da86b4020f3dd6aa3,"Revert ""fix: DCHECK on reload when forcefullyCrashRenderer() is called (#30544)"" (#30646)

This reverts commit 90b5ba3bed497044339f57586ef4acdbd5b0f8ce.",Samuel Attard,MarshallOfSound,2021-08-19T19:07:48Z
aab5ea5f9d14f8282b52e4b59bc3fec77649ee89,"build: embed binary checksums in the npm package (#30611)

* build: embed binary checksums in the npm package

* Update docs/tutorial/installation.md

Co-authored-by: Jeremy Rose <jeremya@chromium.org>

* refactor: replace reduce with loop

Co-authored-by: Jeremy Rose <jeremya@chromium.org>",Samuel Attard,MarshallOfSound,2021-08-19T18:26:17Z
7093cd75cbf9bcd3adf59d9e83445ec4745915fc,build: add nvmrc file (#30612),Samuel Attard,MarshallOfSound,2021-08-19T18:12:17Z
2a28ca226f13a756ed81161088a5040764660b15,ci: drop with_tags with_branch_heads from sync on appveyor (#30601),Jeremy Rose,nornagon,2021-08-19T16:23:34Z
4820dee980693324775f60418df2528db716a81a,Bump v16.0.0-nightly.20210819,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-19T13:00:58Z
cb7c16cb2d53b20248411db5f7e77d6c1e4180b3,fix: WebFrameMain mojo pipe not reset (#30629),Samuel Maddock,samuelmaddock,2021-08-19T06:10:11Z
11de995d381c3dc58cc6736f4fe0f7cd4ff42ae9,"docs:  typo in launch-app-from-url-in-another-app.md (#30566)

* Typo in launch-app-from-url-in-another-app.md

Code snippet for the info.plist example had html formatting. Removed.

* Fix paddings

Co-authored-by: Cheng Zhao <github@zcbenz.com>",Larry Kluger,LarryKlugerDS,2021-08-19T01:38:30Z
ea889b423db66f1899a9cd79f25d423cc5d87ebe,docs: update Hazel information (#30517),Erick Zhao,erickzhao,2021-08-18T23:42:12Z
655b614ecd6684d33d7f1349e361194eafbabeac,"docs: remove unused Desktop Environment Integration doc (#30577)

* docs: remove unused Desktop Environment Integration doc

* Update docs/api/app.md

Co-authored-by: Mark Lee <malept@users.noreply.github.com>

* Update docs/api/app.md

Co-authored-by: Mark Lee <malept@users.noreply.github.com>

Co-authored-by: Mark Lee <malept@users.noreply.github.com>",Erick Zhao,erickzhao,2021-08-18T23:34:34Z
cbeae20438be8baf03ce0e32a73563a80aeccb37,fix: change gin_wrappable to scoped crash key (#30578),Keeley Hammond,VerteDinde,2021-08-18T20:51:40Z
8699124397bfb4e5799384d7c0008d3b20e0ef95,refactor: dynamically search defines from node (#30563),Cheng Zhao,zcbenz,2021-08-18T20:34:15Z
ec13a0b0e61d6c4efc3232821a733e7f438c6f1c,fix: documentEdited with non-default titlebarStyle (#30565),Shelley Vohr,codebytere,2021-08-18T19:09:57Z
e92d92d7eb585bb235077b733ec6c49f83d7a976,build: remove redundant --ignore_locks from appveyor (#30591),Shelley Vohr,codebytere,2021-08-18T19:08:02Z
dd16d68e968c0499e6a4375bfbf81240219abd0f,fix: cross-origin navigation disposing WebFrameMain instances (#30076),Samuel Maddock,samuelmaddock,2021-08-18T18:23:41Z
90b5ba3bed497044339f57586ef4acdbd5b0f8ce,fix: DCHECK on reload when forcefullyCrashRenderer() is called (#30544),Shelley Vohr,codebytere,2021-08-18T18:23:06Z
29749f3dc614beaabdf3c91eaa8e4313f0439426,chore: delete unused content_tracing.idl (#30554),Jeremy Rose,nornagon,2021-08-18T16:54:40Z
f797159fbed191c8c17a708c2fd01798a0148026,Bump v16.0.0-nightly.20210818,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-18T13:00:48Z
b62bbfda4e5997aa7ada345e8e32120face43ff7,fix: ensure web_contents() is alive before grabbing view (#30571),Samuel Attard,MarshallOfSound,2021-08-17T21:00:49Z
db8644ee7a7e6e80802508a13ee06c6f20ee1a1c,fix: media key globalShortcuts on macOS (#30552),Shelley Vohr,codebytere,2021-08-17T17:44:17Z
04aafcc5efd2cf35b54891a77b5813f8a08e754e,"refactor: simplify <webview> event dispatch (#30458)

* refactor: simplify <webview> event dispatch

* Update lib/browser/guest-view-manager.ts

Co-authored-by: Jeremy Rose <jeremya@chromium.org>

* remove undocumented new-window event properties

Co-authored-by: Jeremy Rose <jeremya@chromium.org>",Milan Burda,miniak,2021-08-17T16:10:27Z
ff128a32d9e94e2e484c2b9f25dd97369ccdede0,Bump v16.0.0-nightly.20210817,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-17T13:00:38Z
a9a90fa1b689b8831136423bc104968aa3b6621e,fix: {exit|enter}-html-fullscreen emitted after esc in webview (#30537),Shelley Vohr,codebytere,2021-08-17T07:03:45Z
7cdd132d1858aaae0d927b95c363b97f0c4e5cec,"fix: handle nullish WebContentsView in UpdateDraggableRegions (#30556)

* fix: handle nullish WebContentsView in UpdateDraggableRegions

* build: nogncheck on webcontentsimpl include",Samuel Attard,MarshallOfSound,2021-08-17T06:29:49Z
93d7968d645772bc6a8b325396d959fccc3d0989,build: fix gclient config file,Samuel Attard,MarshallOfSound,2021-08-16T17:56:29Z
cd09a5436544ca0610542bc5b14adf992a9d9df2,"build: add basic codespaces configuration (#30528)

* build: @jasonetco said that this will make codespaces work

* tmp

* Codespaces

* Update docker-compose.yml

* Update docker-compose.yml

* tada?

* e use

* do not use pizza...

* point at correct goma file

* use ghcr for codespaces

* pass --yes to npx

* build: use auth.notgoma codespace token auth to auto-auth goma

* build: move build-tools set up to Dockerfile

* build: provide default extensions list

* Fix locale tests

* add vnc support

* use prebuilt devcontainer image

* update docker images

* update docker images

* update docker images

* add docs for codespaces

* chore: update docker images

* build: do not overwrite modified buildtools configs on container rebuilds

* use gn language server

* update docker images

* update docker images

* fill in missing links

Co-authored-by: Codespaces <codespaces@github.com>",Samuel Attard,MarshallOfSound,2021-08-16T17:33:49Z
eaa5d372fb23e1e58cfa07e2e518eb9e657c67fd,Bump v16.0.0-nightly.20210816,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-16T13:01:11Z
6669abf38d87311bf3985553f43295aa4bb00deb, docs: clarify platform-specific usage of the acceptFirstMouse option (#30522),Erick Zhao,erickzhao,2021-08-16T12:13:02Z
740dcc5c16c8fd879545f70434bf3645b88d633e,docs: uniformize tutorial titles (#30527),Erick Zhao,erickzhao,2021-08-16T12:12:34Z
fcce2b16d5f965803b8389d254a9f117e91f5a34,fix: persist BrowserView background color when bounds offscreen (#30510),Shelley Vohr,codebytere,2021-08-16T10:26:58Z
94111c9d5c350a1b127ad0b284d9777bc5481542,ci: update git on CI machines (#30526),John Kleinschmidt,jkleinsc,2021-08-14T23:00:40Z
8b9d0092cb5a36847877df987f3585ed84b6e0cd,build: manually pull 64bit dugite for 32bit tests (#30531),Samuel Attard,MarshallOfSound,2021-08-14T22:44:43Z
0c1f762119620913c7165b0002e93d11db11bf3b,build: fix publish-to-npm script post requests migration,Samuel Attard,MarshallOfSound,2021-08-13T20:26:27Z
a11a234eaccad5b222b8f23ab51ed8fd448a6bb2,fix: disable kWindowCaptureMacV2 for desktopCapturer (#30507),Keeley Hammond,VerteDinde,2021-08-13T20:23:56Z
fc9a197f6c78eec616e8ac3e126b4c9cb70d871c,build: do not excessively log response bodies,Samuel Attard,MarshallOfSound,2021-08-13T20:15:39Z
61117a11a19466a4bfd4fdaae38613d22c9ac8c6,build: ensure getAssetContents is called in a async wrapper fn,Samuel Attard,MarshallOfSound,2021-08-13T20:07:17Z
7132f36dddcf5bb4441b544040e32d1826b0c4a7,Bump v16.0.0-nightly.20210813,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:41:03Z
d1bd9afbbfb87c47836441651839d7112ba89d33,build: use basic auth to trigger CI if either a username OR password is provided,Samuel Attard,MarshallOfSound,2021-08-13T17:40:20Z
1e983e2a6e0195ceb5d724faefecef6adc0df450,"Revert ""Bump v16.0.0-nightly.20210813""

This reverts commit c5db7a9013977a0e082913b3cf847bea18c725a2.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:39:45Z
c5db7a9013977a0e082913b3cf847bea18c725a2,Bump v16.0.0-nightly.20210813,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:38:06Z
a48968c1ce2fbe320c67623ba3f16e8ccbcb1944,build: do not pass undefined to Auth header in CI scripts,Samuel Attard,MarshallOfSound,2021-08-13T17:37:30Z
d313ddbd3dfbdf1049bc54f4c082714374969ee1,"Revert ""Bump v16.0.0-nightly.20210813""

This reverts commit 6ad47322fa41d17ef5e76d5efe935aa081b14607.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:30:22Z
6ad47322fa41d17ef5e76d5efe935aa081b14607,Bump v16.0.0-nightly.20210813,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:27:52Z
93b1d2d9321856500308d90bf2a47ab3d346ed4e,"build: fix release CI jobs start script (#30521)

This broke in #30492, we weren't handled 20X status codes and weren't authing to appveyor correctly.",Samuel Attard,MarshallOfSound,2021-08-13T17:25:17Z
17615654e866a973daa7f1b10d0278db0e4dbe34,"Revert ""Bump v16.0.0-nightly.20210813""

This reverts commit c6267d9fb0ac2ec7988e31dc0798e142e31ec834.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T17:23:49Z
c6267d9fb0ac2ec7988e31dc0798e142e31ec834,Bump v16.0.0-nightly.20210813,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T16:30:30Z
52890e9efd932b614ee35fb95aee432a928b09c5,"Revert ""Bump v16.0.0-nightly.20210813""

This reverts commit 7668507c9de21ae58feb6540310ac1bf774adfd9.",Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T15:10:10Z
7668507c9de21ae58feb6540310ac1bf774adfd9,Bump v16.0.0-nightly.20210813,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-13T13:01:58Z
439e83de6ced559a59da44d1a01fec305f84014b,"refactor: remove all usages of the legacy request module (#30492)

* Replaces request with got
* Replaces nugget with got streams
* Replaces request in docs with got
* Upgrades dugite to drop requests dependency",Samuel Attard,MarshallOfSound,2021-08-12T17:34:49Z
08ff1c2cbf73c8cfe6bca7976e3eddc3626678db,Bump v16.0.0-nightly.20210812,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-12T13:01:50Z
81c143318ba04c9aff2a5bcb80e4a1e3d55e019f,"chore: bump chromium to 94.0.4590.2 (main) (#30274)

* chore: bump chromium in DEPS to 94.0.4587.0

* chore: update patches

* 2823155: fix GPU video decoding capabilities enumeration

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/2823155

* 3041383: Reduce includes in url_request_mojom_traits.h

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3041383

* chore: bump chromium in DEPS to 94.0.4588.0

* chore: update patches

* chore: bump chromium in DEPS to 94.0.4589.0

* chore: update patches

* 3050633: Rename ScaleFactor to ResourceScaleFactor

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3050633

* 3048296: Create new mojo target to prevent traits header spreading

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3048296

* 3046186: Rename base::ClampToRange

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3046186

* chore: update picture-in-picture patch

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3056037

* chore: bump chromium in DEPS to 94.0.4590.0

* chore: update patches

* 3057495: Fix base::NoDestructor usage in Mac KeychainPassword

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3057495

* 3056134: Remove NetworkIsolationKey unused methods

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3056134

* 3035091: [rab/gsab] Fix gsab maxByteLength after transferring to worker

Adds a patch to v8 to disable a DCHECK that is also firing on node streams
in child processes.

Ref: https://chromium-review.googlesource.com/c/v8/v8/+/3035091

* chore: bump chromium in DEPS to 94.0.4590.2

* chore: fix mas_no_private_api.patch

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3049052

* 3049555: [views] Add CHECK to prevent fallthrough to global NativeTheme

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3049555

* chore: empty commit

* chore: fix whitespace for lint

* chore: cherry-pick chromium woa fix

* Revert ""chore: cherry-pick chromium woa fix""

This reverts commit 64f3082e2d5f93ef0e2ac5d98246532a105fd4a1.

* chore: fix the build on Windows on ARM

* chore: remove commented code in printing.patch

* fixup! chore: remove commented code in printing.patch

do not remove the new weak_ptr check

* build: sync disable_use_lld_for_macos.patch

Co-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>
Co-authored-by: VerteDinde <khammond@slack-corp.com>
Co-authored-by: PatchUp <73610968+patchup[bot]@users.noreply.github.com>
Co-authored-by: VerteDinde <keeleymhammond@gmail.com>
Co-authored-by: Charles Kerr <charles@charleskerr.com>",electron-roller[bot],electron-roller[bot],2021-08-11T21:04:56Z
c8f33246105f3b5ab3bec86ff10d7d3d103dfdd9,ci: make arm64 macos test cleanup more resilient (#30495),John Kleinschmidt,jkleinsc,2021-08-11T20:23:47Z
60650abf09236d4a8ea24991a3b892776cdb86bf,"fix: explicitly define REFGUID from ::GUID&, not base::GUID (#30442)

* fix: explicitly define REFGUID from ::GUID&

Ref: https://chromium-review.googlesource.com/c/chromium/src/+/3076480

* fix: duplicate GUID_NULL symbol, add comment",Keeley Hammond,VerteDinde,2021-08-11T19:43:33Z
e11953b0e6e7d6440fa84d6733e6c153a9cabde6,build: update remark (#30493),Samuel Attard,MarshallOfSound,2021-08-11T18:13:33Z
41646d1168a22f9a7bad683e5a30bd4cead7d945,"feat: enable windows control overlay on Windows (#29600)

* rebase ""feat: enable windows control overlay on Windows""

* correct compilation error

* fix linting errors

* modify includes and build file

* change `hidden` option to `overlay`

* add patch to fix visual layout

* add button background color parameter

* add button text color parameter

* modify `overlay` in docs and modify button hover/press transition color

* change `text` to `symbol`

* remove todo and fix `text` replacement

* add new titleBarOverlay property and remove titleBarStyle `overlay`

* update browser and frameless window docs

* remove chromium patches

* chore: update patches

* change button hover color, update trailing `_`, update test file

* add dchecks, update title bar drawing checks, update test file

* modify for mac and linux builds

* update docs with overlayColor and overlaySymbolColor

* add corner and side hit test info

* modify docs and copyright info

* modify `titlebar_overlay_` as boolean or object

* move `title_bar_style_ to `NativeWindow`

* update docs with boolean and object titlebar_overlay_

* add `IsEmpty` checks

* move get options for boolean and object checks

* fix linting error

* disable `use_lld` for macos

* Update docs/api/frameless-window.md

Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>

* Update docs/api/frameless-window.md

Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>

* Update docs/api/frameless-window.md

Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>

* Apply docs suggestions from code review

Co-authored-by: Jeremy Rose <jeremya@chromium.org>

* modify `true` option description `titleBarOverlay`

* ci: cleanup keychain after tests on arm64 mac (#30472)

Co-authored-by: John Kleinschmidt <jkleinsc@electronjs.org>
Co-authored-by: PatchUp <73610968+patchup[bot]@users.noreply.github.com>
Co-authored-by: Jeremy Rose <jeremya@chromium.org>",Michaela Laurencin,mlaurencin,2021-08-11T18:07:36Z
42936b07fe860bb5f270ef5154fcd0b91912b8de,Bump v16.0.0-nightly.20210811,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-11T13:01:26Z
985f1b5c0426d0f4db8d8432a0e0c74de571df4f,"build(deps): bump path-parse from 1.0.6 to 1.0.7 (#30480)

Bumps [path-parse](https://github.com/jbgutierrez/path-parse) from 1.0.6 to 1.0.7.
- [Release notes](https://github.com/jbgutierrez/path-parse/releases)
- [Commits](https://github.com/jbgutierrez/path-parse/commits/v1.0.7)

---
updated-dependencies:
- dependency-name: path-parse
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2021-08-11T09:04:43Z
ac49e6af4aae1849d33155eb31e32de55a39bb38,repl: fix crash when SharedArrayBuffer disabled (#30456),Shelley Vohr,codebytere,2021-08-11T00:42:15Z
69f1c1b08340fac5b687b4a64095524833e9190d,ci: cleanup keychain after tests on arm64 mac (#30472),John Kleinschmidt,jkleinsc,2021-08-10T20:15:30Z
f17e6ae3186c9c89a9e3c7889667984492507e9c,Bump v16.0.0-nightly.20210810,Sudowoodo Release Bot,sudowoodo-release-bot[bot],2021-08-10T13:01:37Z
4f739d78371b5c91db010f7f931f74fdba34e11b,docs: add missing <webview> event documentation (#30450),Milan Burda,miniak,2021-08-10T01:12:54Z
