SHA,Message,Author,Username,Date
5377b6cb2f237bb63e2fc05f8cd72effb70ee835,fix: docker-release GHA fails with pathspec error (#27925),Maxime Beauchemin,mistercrunch,2024-04-08T16:45:47Z
c5b7f7a08cddd9a4eb7cf869bafe83be77d26ce7,fix: fix-zh-translation-2 (#27922),listeng,listeng,2024-04-08T16:41:46Z
34b1db219cbe155a9cf57f7c9abb36492c482106,"feat(accessibility): add tabbing to chart menu in dashboard (#26138)

Co-authored-by: geido <diegopucci.me@gmail.com>
Co-authored-by: Diego Pucci <geido@Diegos-MBP.wind3.hub>",Elizabeth Thompson,eschutho,2024-04-08T16:40:57Z
662c1ed618bead21a3ba6da545d098782128a8f8,chore: Adds 4.0.0 data to CHANGELOG.md and UPDATING.md (#27937),Michael S. Molina,michael-s-molina,2024-04-08T16:14:48Z
4428bde02491264886baba2f33a09b7595ae607e,docs: fix broken OS Dependencies link in CONTRIBUTING.md (#27932),Brad Greenlee,bgreenlee,2024-04-08T13:35:04Z
a1983e468ba1a1b0fdbef9d8d5206e61be0b7141,"fix(frontend): allow ""constructor"" property in response data (#25407)",Spencer Torres,SpencerTorres,2024-04-06T05:46:12Z
eda304bda970a71e0884a41346eb17263dc9e718,chore(explore): Hide non-droppable metric and column list (#27717),JUST.in DO IT,justinpark,2024-04-05T16:29:05Z
9377227e06f818c6e4fcf1715d38e27978ec64de,chore(OAuth2): refactor for custom OAuth2 clients (#27880),Beto Dealmeida,betodealmeida,2024-04-05T16:17:39Z
62433c14a71ca345a0b056e9553e8d2d178c73eb,chore(helm): Bumping app version to 3.1.2 in helm chart (#27915),joshkoeneHawking,joshkoeneHawking,2024-04-05T15:18:53Z
bbe209a9e8f9c86911a1c62636ce69ea7e8ce94d,"build(deps-dev): update @babel/types requirement from ^7.23.9 to ^7.24.0 in /superset-frontend/plugins/plugin-chart-pivot-table (#27334)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-05T14:29:12Z
3e6d96651310b777d6d63ca3478b7b5bc1b14ca0,fix(docs): restoring search capability with new public key (#27912),Evan Rusackas,rusackas,2024-04-05T12:56:35Z
559605e393c50ea1d2352908bfb9f48026e886ec,fix: add mariadb engine spec same as MySQL (#27919),Daniel Vaz Gaspar,dpgaspar,2024-04-05T09:41:37Z
31d0c542e24034d7c06c134fbf3115ad1ff185a6,"build(deps-dev): bump fork-ts-checker-webpack-plugin from 5.2.1 to 9.0.2 in /superset-frontend/packages/superset-ui-demo (#27321)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-05T05:39:10Z
104299a21199cb61679b09a8dfaed7d2712757e8,"build(deps): bump memoize-one from 5.2.1 to 6.0.0 in /superset-frontend/packages/superset-ui-demo (#27322)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-05T05:29:42Z
47d629f50c7af0577a3ae10232ddf1a4d8597e98,"build(deps): update @types/d3-time requirement from ^3.0.0 to ^3.0.3 in /superset-frontend/packages/superset-ui-core (#27319)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-05T05:01:17Z
fb919c718d5112ab6157e7195884f0b6c42d6b25,docs: replace broken david badges with libraries.io (#27903),Jamie King,10xLaCroixDrinker,2024-04-05T05:00:23Z
265390c2436e9d03a0bd9c697961930205bcdc19,fix(Dashboard): Add border to row when hovering HoverMenu in edit mode (#27593),Ross Mabbett,rtexelm,2024-04-04T23:31:07Z
ebcf4e044b8c7d5fd3d86c467ac007f0a719edaa,"fix: corrects some inaccuracies zh translation (#27794)

Co-authored-by: Evan Rusackas <evan@preset.io>",listeng,listeng,2024-04-04T22:07:13Z
5ed48760fbcc0f5966b42aadd579eb2ab65f8631,chore(sqllab): Do not strip comments when executing SQL statements (#27725),John Bodley,john-bodley,2024-04-04T02:24:39Z
601432ad8255a410c043fee9f51eed03a9ccf03e,fix(pylint): Address errors/warnings introduced by #27867 (#27889),John Bodley,john-bodley,2024-04-04T01:41:21Z
a9681fa3f383a6b845152f22e98f92a9abfbd430,"build(deps-dev): bump @types/node from 20.11.24 to 20.12.4 in /superset-websocket (#27888)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-04T01:01:35Z
e5837b46e56c6486ea4eb8dc39503721b5936d4d,"build(deps): bump @types/lodash from 4.14.202 to 4.17.0 in /superset-websocket (#27805)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T23:17:22Z
949e6b52e6cab02fac5a9da98cadcab0a8799854,"build(deps): bump fetch-retry from 4.1.1 to 6.0.0 in /superset-frontend (#27887)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T23:16:34Z
cfa0556df7a6d82257deff7753b82628229c6e8c,fix(bar-chart): change legend padding for horizontal orientation (#27883),Lily Kuang,Unknown,2024-04-03T23:05:04Z
27acc0b13399e0709f47bd156eb4b02b1e3643d4,chore: Cleanup table access check naming (#27772),John Bodley,john-bodley,2024-04-03T23:02:00Z
5beda309ab20972a5b5068233f23d3adb6c9df81,"build(deps): bump winston from 3.11.0 to 3.13.0 in /superset-websocket (#27804)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T21:07:46Z
394abced430dd9489340e07fdcad9dd501c90d5a,"build(deps-dev): update @types/lodash requirement from ^4.14.202 to ^4.17.0 in /superset-frontend/plugins/plugin-chart-handlebars (#27800)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:56:44Z
9a4bdeabbdf1fde7ca82e53e8e023fb2b807b4e4,"build(deps): update lodash requirement from ^4.17.15 to ^4.17.21 in /superset-frontend/plugins/legacy-preset-chart-deckgl (#27318)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:48:46Z
3f24083ed68f20f021c21c7a7c32da3dd7321095,"build(deps): bump bootstrap-slider from 10.6.2 to 11.0.2 in /superset-frontend/plugins/legacy-preset-chart-deckgl (#27317)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:48:28Z
5cde275965ecb7d3a3cb1e9acd53a8e34d2cf147,"build(deps-dev): update @types/jest requirement from ^29.5.11 to ^29.5.12 in /superset-frontend/plugins/plugin-chart-pivot-table (#26975)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:48:03Z
ebdf1bbdd520eb8ddcddb3373c7b2d2b1e286924,"build(deps): update @types/react-table requirement from ^7.7.19 to ^7.7.20 in /superset-frontend/plugins/plugin-chart-table (#27833)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:46:26Z
c661518bb1200707860831d971f3fa5bb32769f0,"build(deps): bump @docsearch/react from 3.5.2 to 3.6.0 in /docs (#27813)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T20:45:17Z
870e94809c2c2d6a8c95278f7d467913f3855a7c,"chore(🦾): bump python pytest 7.3.1 -> 7.4.4 (#27864)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-04-03T18:07:59Z
1b9e2581d2e6e7f91ed933ef3631a7180c14ff96,"build(deps-dev): bump @types/underscore from 1.11.6 to 1.11.15 in /superset-frontend (#27343)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T17:28:30Z
a498d6d10f2819ca40f0ab846b337f55906e0424,refactor: Move fetchTimeRange to core package (#27852),Kamil Gabryjelski,kgabryje,2024-04-03T16:34:23Z
30bc8f06dc822080e56633a3dcf3bcc0546e54d9,chore: Default to engine specification regarding using wildcard (#27843),John Bodley,john-bodley,2024-04-03T16:09:37Z
24fc2b67d87b5240020f4d6217e06946953d8d0c,chore: Updates CHANGELOG.md with 3.1.2 data (#27878),Michael S. Molina,michael-s-molina,2024-04-03T16:08:43Z
2a06c08c6baf0a7e57d37fa0c6a7dbd3e55e134d,"chore(🦾): bump python pylint 2.17.7 -> 3.1.0 (#27867)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-04-03T16:03:47Z
6e8ea2753b1382ab275effebbf7a65fe05c5a6dc,"build(deps-dev): bump @types/redux-mock-store from 1.0.2 to 1.0.6 in /superset-frontend (#27836)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T15:43:49Z
c38529741e68f7e98bbcdfa0e543dc2ef4acf7f9,chore(sql_parse): Provide more meaningful SQLGlot errors (#27858),John Bodley,john-bodley,2024-04-03T14:10:52Z
848a7ffbf3db4f7ec71af259b959f479f81ba3a7,"build(deps): bump @algolia/client-search from 4.22.1 to 4.23.2 in /docs (#27824)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T13:04:20Z
c3149994ac0d4392e0462421b62cd0c034142082,"feat(viz picker): Remove some tags, refactor Recommended section (#27708)",Kamil Gabryjelski,kgabryje,2024-04-03T12:04:42Z
d318df96ae350e0d8d270d4dd5e0cac5fedaf5b2,"build(deps): bump dompurify from 2.4.9 to 3.0.11 in /superset-frontend/plugins/legacy-preset-chart-nvd3 (#27816)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T05:49:33Z
208afc96a1ffff1f486ddf18c3657802bd9e39d4,"chore(🦾): bump python pyfakefs 5.2.2 -> 5.3.5 (#27874)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:30:39Z
6052ef656d7a103d2d69ebcb466c48b05b9c79b9,"chore(🦾): bump python grpcio 1.60.1 -> 1.62.1 (#27872)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:30:12Z
87e1c3f2fd5ba966d80cbf669a7ac9144974a061,"chore(🦾): bump python google-cloud-bigquery 3.20.0 -> 3.20.1 (#27868)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:29:45Z
9d0928633a1bf53e12aaf237fc004b96648caa57,"chore(🦾): bump python pytest-cov 4.0.0 -> 5.0.0 (#27866)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:29:09Z
1d3fdc74dc7525f6a78bdcd5b5da66bc2e807a12,"chore(🦾): bump python sqloxide 0.1.33 -> 0.1.43 (#27871)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:28:44Z
271fbc064eb3776bc6648a1784ad71b0dcec353d,"chore(🦾): bump python sqlglot 23.2.0 -> 23.6.3 (#27875)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:27:34Z
976b098421cd9a175d48abc554ea32350e28ca04,"chore(🦾): bump python docker 6.1.1 -> 7.0.0 (#27870)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:26:38Z
9c3915d42c5863c2dba23c40448318e3ff1fe271,"chore(🦾): bump python freezegun 1.2.2 -> 1.4.0 (#27869)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:26:01Z
e39bb57c07cf34f92f5bc7845c6cec2906769b6d,"chore(🦾): bump python pillow 10.2.0 -> 10.3.0 (#27873)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:25:16Z
08700f8cb9e0691aaf3bc1970c2c990323489612,"chore(🦾): bump python pre-commit 3.3.3 -> 3.7.0 (#27865)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-04-03T05:11:09Z
6683d292cefb3d708e335f39e4f4e2342d052fb9,fix: run pip-compile-multi --no-upgrade (#27861),Maxime Beauchemin,mistercrunch,2024-04-03T05:08:00Z
ad752f04c7153ec089f84aa712a9cc7329f562ff,"docs: small cleanup (#27791)

Co-authored-by: Evan Rusackas <evan@preset.io>",Braum,artofcomputing,2024-04-03T03:57:27Z
c990baf96a4e641fcee72c7e0c1a2367af207bae,fix: GHA update-monorepo-lockfiles (#27860),Maxime Beauchemin,mistercrunch,2024-04-03T03:44:27Z
59f00570170d43ddd17e8015c6337a325c667e0a,"build(deps): update xss requirement from ^1.0.14 to ^1.0.15 in /superset-frontend/plugins/plugin-chart-table (#27835)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: GitHub-Actions[bot] <github-actions[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T03:36:34Z
8e3cecda9f721fe8963f1768493d503f87923a80,feat: move supersetbot out of repo (#27647),Maxime Beauchemin,mistercrunch,2024-04-03T03:28:00Z
9022f5c51949cb5498a1a39ec990da507ce20c74,feat(SIP-85): OAuth2 for databases (#27631),Beto Dealmeida,betodealmeida,2024-04-03T02:05:33Z
fdc2dbe7dbe526b83f9ab69b1f1c266b1e8ae1e1,"build(deps-dev): bump react-test-renderer from 16.9.0 to 16.14.0 in /superset-frontend (#27808)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T02:02:17Z
fa74d32a6a7e9062e257f5ad5c93f03d0c601968,"build(deps): bump @ant-design/icons from 5.3.1 to 5.3.6 in /docs (#27819)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-03T02:01:55Z
5ab95aaf7d405d974fe441a7af7855a9f9d0467d,chore(sql_parse): Strip leading/trailing whitespace in Jinja macro extraction (#27842),John Bodley,john-bodley,2024-04-03T00:08:42Z
1c742f58661670e7488404c8f8968fad9223f2ed,feat: setup a pyproject.toml (#27859),Maxime Beauchemin,mistercrunch,2024-04-02T23:53:14Z
5603453c18915cd39b3d37207476ef08444ef22c,chore(node): bumping Superset to Node 18 (#27198),Evan Rusackas,rusackas,2024-04-02T22:48:08Z
29a5b72d5fa4affd22a7a20b8a7288d2e4c48586,"build(deps-dev): bump typescript from 5.3.3 to 5.4.3 in /docs (#27814)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-02T22:38:41Z
e2b708e8f7237ac9f2fd618085fe6210784e9044,"build(deps-dev): bump @docusaurus/module-type-aliases from 3.1.1 to 3.2.0 in /docs (#27818)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-02T22:15:14Z
48bff6b352f6a2fd4660a557a3738c0260e58b88,"build(deps-dev): bump @tsconfig/docusaurus from 2.0.2 to 2.0.3 in /docs (#27823)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-02T21:34:15Z
12fe2929a4a4b5627d9cff701a1e73644e78ac47,fix: row limits & row count labels are confusing (#27700),Maxime Beauchemin,mistercrunch,2024-04-02T20:58:35Z
9fea3154faf856f799b5138c51561a3accb8bfd0,"fix: pkg-config dependency in Dockerfile (#27855)

Co-authored-by: Insider <ziglee@mail.ru>",Maxime Beauchemin,mistercrunch,2024-04-02T20:36:13Z
3a34c7ff7cf8fec138a37d89fcfb133b521a3381,"chore: Bump to Python3.10 (#24112)

Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",EugeneTorap,EugeneTorap,2024-04-02T16:47:58Z
f25795c4e49cd5c2876da8e0693d6c1511fbcc77,fix(dashboard): missing null check in error extra (#27845),JUST.in DO IT,justinpark,2024-04-02T16:20:43Z
8bdf457dfac550df272aa534a1f84b827fd8ee15,feat(db): Adding DB_SQLA_URI_VALIDATOR (#27847),Craig Rueda,craig-rueda,2024-04-02T16:00:32Z
9fece4f81174249e2312cff4e28d61bff376ff54,"build(deps): bump actions/github-script from 5 to 7 (#27802)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],dependabot[bot],2024-04-02T14:46:42Z
3e147f8693f518ce2b75935798d9e8b0acacaecf,fix: alembic's 'superset db migrate' fails with CompileError (#27846),Maxime Beauchemin,mistercrunch,2024-04-02T14:45:55Z
0d0e47acf796fe289e9c47c21506f427204d8f45,"chore(🦾): bump python flask-session 0.5.0 -> 0.8.0 (#27751)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-04-02T03:00:42Z
ca47717eb0c35c1e56fa2fc4f0dee16dec203bf0,"chore: Adds the 4.0 release notes (#27441)

Co-authored-by: John Bodley <4567245+john-bodley@users.noreply.github.com>
Co-authored-by: Sam Firke <sfirke@users.noreply.github.com>",Michael S. Molina,michael-s-molina,2024-04-01T18:55:41Z
a664e2105423a6456494f82440bc020bd25788d9,"chore(🦾): bump python simplejson 3.17.3 -> 3.19.2 (#27757)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-04-01T16:43:47Z
a23bfeda0a8bebb8756a5a9d0886d8e80b3f13d0,chore: Updates translation owners (#27839),Michael S. Molina,michael-s-molina,2024-04-01T13:50:07Z
5b1d6b2850cfca3d3fbf5be0c09cb4bcebbee7e5,fix: Select's storybook (#27785),Michael S. Molina,michael-s-molina,2024-03-29T17:41:54Z
356b0d8ee56f42fe2de651b1a8ee08f1c4857172,feat: Adds Heatmap chart migration logic (#27771),Michael S. Molina,michael-s-molina,2024-03-29T15:08:43Z
c0f8dfc7f99a0e83a8c9b3c083288c76f50aa662,"chore(🦾): bump python thrift 0.16.0 -> 0.20.0 (#27754)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-29T01:57:13Z
79cf2060e570fb6614dac65d7a2c5662fa3a1f19,docs: simplify the Quickstart guide (#27612),Maxime Beauchemin,mistercrunch,2024-03-29T01:49:46Z
fcf90dffa804bb0c78d2ef05d1423d60f996cb88,feat(db_engine): Add custom_user_agent when connecting to MotherDuck (#27665),Guen Prawiroatmodjo,guenp,2024-03-29T01:05:28Z
8ae4662f1783c241986c404db0739e8b83c79756,chore(docs): Cleanup UPDATING.md (#27768),John Bodley,john-bodley,2024-03-28T23:53:45Z
546d48adbb84b1354d6a3d4ae88dbeba0ad14d44,feat: Adds the ECharts Heatmap chart (#25353),Michael S. Molina,michael-s-molina,2024-03-28T19:16:17Z
d69a1870a02787381345c7e67cbb1803d708b2f6,fix: Select onChange is fired when the same item is selected in single mode (#27706),Michael S. Molina,michael-s-molina,2024-03-28T14:32:00Z
bbcb722e50dd602d3f53fa88127c90110bea8763,fix: Removes filter plugins from viz gallery (#27763),Michael S. Molina,michael-s-molina,2024-03-28T14:30:45Z
951d7d66ac00d32032317f4d7085391db6325d11,"chore(🦾): bump python pandas-gbq 0.19.1 -> 0.22.0 (#27750)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T07:47:29Z
a52f0d694726f987988e7142d5f5448f1d8e844c,"chore(🦾): bump python xlsxwriter 3.0.7 -> 3.0.9 (#27747)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T07:46:47Z
e1e3b99d0398ae2d77657cec0302f2949a18e7b5,"chore(🦾): bump python google-cloud-bigquery 3.10.0 -> 3.20.0 (#27758)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:40:37Z
10785e301e3ad0fdeba3f899c0f491996fe1eba5,"chore(🦾): bump python python-dotenv 0.19.0 -> 1.0.1 (#27759)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:39:41Z
fcfdb819f239fef2add62781588004f352386634,"chore(🦾): bump python flask-cors 3.0.10 -> 4.0.0 (#27748)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:36:45Z
ca033efc6c13f2cf1f11a9431f0d8b50c9c3da1c,"chore(🦾): bump python cron-descriptor 1.2.24 -> 1.4.3 (#27746)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:35:10Z
424afe09f58a4e01f8de4a9223ddccbd9260ab1f,"chore(🦾): bump python sqlglot 23.0.2 -> 23.2.0 (#27749)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:34:47Z
0804c424c0149f8ae7e26fdb9e68bc379378e23a,"chore(🦾): bump python humanize 3.11.0 -> 4.9.0 (#27756)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:34:20Z
84b01a312f4407808a89d446c4cd3abfdb6873ae,"chore(🦾): bump python flask-talisman 1.0.0 -> 1.1.0 (#27755)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:31:48Z
6cc139117375df98a1ad6a2380f2867b848e5397,"chore(🦾): bump python packaging 23.1 -> 23.2 (#27753)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T01:29:33Z
70da454bbce107c624efda9535f50f7b3ce411b2,fix: reduce alert error to warning (#27744),Elizabeth Thompson,eschutho,2024-03-28T01:10:22Z
9065a4e7d2b828f192b586d53dc89abae7c37483,"chore(🦾): bump python google-cloud-bigquery 3.10.0 -> 3.20.0 (#27752)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:49:44Z
96dde34cdcbd4585eb14be55f7816cceee441557,"chore(🦾): bump python gevent 23.9.1 -> 24.2.1 (#27728)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-03-28T00:36:09Z
a4c5446d2fb0921ff1549e5f64bc5df62871b543,"chore(🦾): bump python flask-compress 1.13 -> 1.14 (#27740)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:10:18Z
34dca0eb313630dce9b792876c6dea668b079ecd,"chore(🦾): bump python mysqlclient 2.1.0 -> 2.2.4 (#27729)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-03-28T00:09:56Z
e5ebfd5c500975b78fdbd40718cb858fb9daadea,"chore(🦾): bump python sqlalchemy-bigquery 1.6.1 -> 1.10.0 (#27727)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:08:32Z
fa76262b019e1c5bd4b49caec9d7bb3231d0c04e,"chore(🦾): bump python tableschema 1.20.2 -> 1.20.10 (#27732)

Co-authored-by: GitHub Action <action@github.com>
Co-authored-by: Maxime Beauchemin <maximebeauchemin@gmail.com>",github-actions[bot],github-actions[bot],2024-03-28T00:08:07Z
bc62a80b8c01e40dcd802ae9d8337ceb45f799f5,"chore(🦾): bump python tabulate 0.8.9 -> 0.8.10 (#27733)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:07:45Z
2ed5a346c4008a502951c50692ad8f8fea2ff04a,"chore(🦾): bump python mako 1.2.4 -> 1.3.2 (#27735)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:07:20Z
1e3393cfa066c0baad3e5d73ce42a09e5af9ec00,"chore(🦾): bump python python-dateutil 2.8.2 -> 2.9.0.post0 (#27736)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:06:59Z
c9d98a567978da041780fd6e9a7c1f08398dd616,"chore(🦾): bump python pyjwt 2.4.0 -> 2.8.0 (#27737)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:06:35Z
0710242f223b1abf8e0922dd433a3250a82b6131,"chore(🦾): bump python click-option-group 0.5.5 -> 0.5.6 (#27741)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:06:15Z
0c192232cabb1b715e71cbeb663461c171695508,"chore(🦾): bump python typing-extensions 4.4.0 -> 4.10.0 (#27742)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-28T00:05:45Z
5dbee13b3e28954428023bc81fac0165a7ea3223,"chore(🦾): bump python playwright 1.41.2 -> 1.42.0 (#27726)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-27T23:48:21Z
40a4806857b7acdf1f0cd70cf25c88ce9d84ca09,"chore(🦾): bump python pydruid 0.6.5 -> 0.6.6 (#27731)

Co-authored-by: GitHub Action <action@github.com>",github-actions[bot],github-actions[bot],2024-03-27T23:47:50Z
