SHA,Message,Author,Username,Date
af6725f2879d10d80e2a3fe0018cc54e5a652588,fix(curriculum): fixed typo in a binary converter project (#53099),jayanth920,jayanth920,2024-01-10T13:55:29Z
1e545c1c8f21e2c63790ba5f3d22a29e072d44ed,"fix(curriculum): optional parenthesis around parameter in Platformer Game - Step 72 (#53022)

Co-authored-by: Krzysztof G. <60067306+gikf@users.noreply.github.com>
Co-authored-by: Joy Shaheb <khondokoralam@gmail.com>",Hein Htet,JamesCartar,2024-01-10T13:29:46Z
7f567697f7c7e4bd113b8ae3a91b86d0c1a0b02b,fix(curriculum): ensure function is passed as argument (#53095),jayanth920,jayanth920,2024-01-10T13:27:00Z
f16afcf00cbe065274a9bb8201d73b4550748f76,"fix(curriculum): enhance tests in step 156 of Learn JS by building RPG (#52977)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Soham Tembhurne,sohamtembhurne,2024-01-10T13:20:39Z
6f8419c8a3e8497254a8100d3d9e7e6d47167a35,fix(curriculum): accept both quotes and double quotes (#53090),Krzysztof G,gikf,2024-01-10T13:09:17Z
fa8323adbfcae7184dd133bcee0a60eed64ffe5d,"fix(curriculum): Fixed typo in a lesson (#53093)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",jayanth920,jayanth920,2024-01-10T10:57:17Z
8591d464432e470d24673ab53bb1ea7d78443a5c,fix(curriculum): Use innerText for anchor text test (#53081),Lasse Jørgensen,lasjorg,2024-01-10T08:05:22Z
d3ed959319409665ffaf02e3960df85bdf316c08,fix: ensure only one python test runner is created (#52943),Oliver Eyton-Williams,ojeytonwilliams,2024-01-10T08:01:59Z
9abef070c18b57414ee980a652cdae6e90d1e1d6,fix(e2e): re-enable landing e2e test (#53059),Tom,moT01,2024-01-10T04:07:57Z
208f871c00de04f29502bd8c5a987c333cf52add,fix(curriculum): fixed img links and alt text for TOP Exercise D (#53078),Yeldar Kudaibergenov,yeldarx,2024-01-10T04:07:28Z
39b974fb961ec29b2587b4cd9d9155cb841ba791,fix(curriculum): Remove unused id of calculate-calories (#53083),Emma,ea86,2024-01-10T04:02:24Z
630e5e8b9051df125a94a2dcd40f670df360dc64,"fix(curriculum): improve regex in rpg project step 123 (#53052)

Co-authored-by: Mama Naomi <nhcarrigan@gmail.com>",a2937,a2937,2024-01-10T03:27:49Z
c58ace2a803655548374db0278b79f58d886571f,"fix(curriculum): clarify instructions, change variable notation (#53079)",Lasse Jørgensen,lasjorg,2024-01-09T23:25:35Z
2f74a2476530c5ceeb34cf97a9d740e2db1e17f2,fix(curriculum): use numbers in english challenges (#52951),Tom,moT01,2024-01-09T19:04:33Z
b0e3ba0b905c8ea9cfe93e026ff1762b0255bc8d,"fix(curriculum tests): test cert projects (#52959)

Co-authored-by: Krzysztof G. <60067306+gikf@users.noreply.github.com>",Tom,moT01,2024-01-09T19:03:07Z
09e1fdad282045e8fb2b3e3767b247ee5ff0a86f,fix(client): donation-error-handler (#52517),Niraj Nandish,Nirajn2311,2024-01-09T18:17:35Z
77fc74584f09fe94bfe005cbaf880b19ba60becd,fix(curriculum) - remove console.log(data) from step 9 and above for the leaderboard project  (#52961),a2937,a2937,2024-01-09T18:11:27Z
7e5f090b0446db9dcc5327531c1062346584d716,fix(curriculum): English 1.1 task 24 (#52984),Nielda Karla,nieldakarla,2024-01-09T17:14:12Z
4c8f8747e682fbdf755ca2fd9db7c62010a45a21,fix(curriculum): removing incorrect use of aria labels in TODO app (#53001),Jessica Wilkins,jdwilkin4,2024-01-09T17:11:51Z
1394bbb1ca6109f0443e7274ab025758d5415de9,fix: standardize growthbook GA events (#52971),Ahmad Abdolsaheb,ahmaxed,2024-01-09T17:03:33Z
bd7b52b9ef393d24f6f0a52d47bc05177083e50b,fix(curriculum): typo in A2 English (#53068),akashyeole,akashyeole,2024-01-09T16:49:05Z
9c4e9d2ee848a33a9d36ec800a324b13f148dff7,fix(curriculum): adding explanation for indexOf in music player project (#53024),Jessica Wilkins,jdwilkin4,2024-01-09T13:54:17Z
6a8ae4102c7b87847c44d8b4546f5d8a13237ce0,"chore(i18n,client): processed translations (#53039)",camperbot,camperbot,2024-01-09T13:53:53Z
b387b1a4fac8c52a84c5f3831c251af21a799a3a,"fix(curriculum): The Check for Step 67 of forum project is now able to accept Attributes in any order (#53027)

Co-authored-by: Joy Shaheb <khondokoralam@gmail.com>",RIJU MONDAL,Unknown,2024-01-09T12:39:14Z
af9b175b1140d2829e81f9dcf1b29c7ced462c70,fix(curriculum): Fixed typo in Instruction and Hint of Palindrome Checker (#53066),CelularBat,CelularBat,2024-01-09T11:06:12Z
f2a845e7199a2095c3e1b41ac4134f38a24d4931,fix(curriculum): updated hint for duration property in step 6 (#53065),Joel Olawanle,olawanlejoel,2024-01-09T10:12:14Z
fb797be5900d993d81604d17afc7f3ff8bfca0ae,fix(client): adjust python custom error (#53061),Shaun Hamilton,ShaunSHamilton,2024-01-09T08:56:50Z
82fea356228015de681da47143f0feb4842f318e,feat(python): show custom message if syntax error (#53040),Oliver Eyton-Williams,ojeytonwilliams,2024-01-09T03:25:07Z
2965341764fbb73a55c0be968fbd90182b0ecfb0,fix(curriculum): Update notebook link (#53051),Beau Carnes,beaucarnes,2024-01-08T22:09:17Z
bbf551b93c93e47f246cae3657546c41c3950383,fix(tools): seed ms account when seeding certified user (#52967),Huyen Nguyen,huyenltnguyen,2024-01-08T21:59:48Z
a7e4553d4abb3a23082a4364ff3980d7aceda44a,fix: iterate over test input inside python (#52978),Oliver Eyton-Williams,ojeytonwilliams,2024-01-08T21:34:06Z
1806895b05f5345ac22b54a6eeac92b0794bafa4,"fix(curriculum): update editable region and match solution (#52930)

Co-authored-by: Tom <20648924+moT01@users.noreply.github.com>",Johnson Shan,JohnsonShan,2024-01-08T21:13:08Z
ba637b90e1978670c019b4bb417fa1b96918d9cb,"test(e2e): add test for input box to update-email.spec.ts (#52507)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",weilirs,weilirs,2024-01-08T21:11:04Z
f3e25c90b29beecda563bc05fe11a69caa65c872,"fix(curriculum): allow spreading ""allSongs"" in next line or space in step 9 of the music player project (#53035)",Kashinath Patkar,Kashinathpat,2024-01-08T20:09:19Z
92d7c2cfd3171af8438673bcecf1698726b129bd,fix(curriculum): match audio and text in Learn Conversation Starters in the Break Room - Task 55 (#53038),Touha Zohair,iamtouha,2024-01-08T20:08:15Z
14a33988c7c4b2818d1781ed82b9c394ccb2959a,"fix(curriculum): consistent quotes checking (#52995)

Co-authored-by: yoko <25644062+sidemt@users.noreply.github.com>",Krzysztof G,gikf,2024-01-08T18:58:38Z
1b971470df0a026e50f7e58aa1ae8109f75c8b04,fix(a11y): hide superblock icons from screen readers (#52997),Huyen Nguyen,huyenltnguyen,2024-01-08T14:07:15Z
5f10e66ad8991ec84eefd98312c51f6c701e7ee6,fix: typos and wording for registration form step 28 (#53030),Kristofer Koishigawa,scissorsneedfoodtoo,2024-01-08T13:18:59Z
1c011583ad3a5ed16274a297506f357fd266722e,fix(curriculum): Capitalize proper noun in the question (#53032),William Gérald Blondel,wblondel,2024-01-08T12:26:33Z
5973899673bed0cdcd8a960453fd63639fbcf315,"fix(curriculum): require at least one space in ""else if"" (#53016)",Krzysztof G,gikf,2024-01-08T09:09:18Z
e1c66ff1f7fa7144d493d174fc03f12fceabc940,fix(curriculum): add backticks to numbers in lesson description (#53026),Zakeriya Mohamed,zakmoCA,2024-01-08T08:04:41Z
2a5a834256bd9abb37ba62e3f74969f8ebf59ff1,fix(curriculum): Tests force using {} around statements in if-else (#53012),weilirs,weilirs,2024-01-08T07:25:58Z
99266b388afda2d2f4a69d723bd71a339b514953,"fix(curriculum): re-order role-playing-game to define before use (#52885)

Co-authored-by: sidemt <25644062+sidemt@users.noreply.github.com>",Shaun Hamilton,ShaunSHamilton,2024-01-08T05:53:02Z
c1eb26fa9b36f3e0297881a159422754e9bf2db6,fix(curriculum): make the `select` and `button` element accessible (#52946),Manabu Matsumoto,mmatsumoto1026,2024-01-08T05:45:45Z
3cdee5859d73b5ef4fad6a6935520fc4570e5018,fix(curriculum): optional parenthesis around parameter in Platformer Game - Step 96 (#53023),Hein Htet,JamesCartar,2024-01-08T04:54:31Z
37f51bf19180c0f48627eae5d086e3c4d87ec687,fix(curriculum): fix formatting of forEach method in Todo app project (#52988),v-i-k-a-s,v-i-k-a-s,2024-01-07T22:43:56Z
d3525ce975ffed81ecd381b57076b2bd95e4e0bc,fix(curriculum): allow optional spaces (#53002),Krzysztof G,gikf,2024-01-07T04:42:27Z
698941be231893234f2a48c2df5a92be1f0d403e,fix(curriculum): reword requirements to be clearer (#53004),Lasse Jørgensen,lasjorg,2024-01-07T03:44:14Z
94d55633ecfce2ee2f36554496b7af2771f2e5d3,fix(curriculum): typos in Football Team Cards - Step 12 and 27 (#52999),Huyen Nguyen,huyenltnguyen,2024-01-06T20:00:57Z
4e0178b3e2a19a4c4b0265e5d7104cbaa2ffbb46,fix(curriculum): typo in Decimal to Binary Converter - Step 26 (#52996),RGHANILOO,RGHANILOO,2024-01-06T15:36:32Z
8f38b537d53594b500aabf8a83a1d516ee7747e3,fix(curriculum): spelling error in Music Player - Step 53 (#52993),Mikhail Wahib,MikhailWahib,2024-01-06T13:10:30Z
c0ac7ff3c8bf3bcd221cd9a46c126a139f4cbdd3,fix(curriculum): RPG Step 11 - Update description and first hint to give more context (#52992),Axel Soubielle Almada,AxlSou,2024-01-06T07:51:12Z
75ede26c6c3974175a83f8bced4d70e367e67576,fix(curriculum): finish sentence in Shortest Path Algo - Step 15 (#52983),Faisal Arshed,farshed,2024-01-06T04:00:04Z
08833cf18b802593fc1de0a0110a3500793dff07,fix(curriculum): typo in Shortest Path Algorithm - Step 3 (#52982),Faisal Arshed,farshed,2024-01-06T03:45:17Z
90e552483ade84ed59a3fffc37f029c8f2f14d7c,fix(UI): New JS Cert on profile page (#52950),Duong The Pham,altsun,2024-01-05T17:34:00Z
f4b51bd9b110d1e6515d570f86c1196ef3b31eda,fix(playwright): skip mobile tests in desktop-layout-component.spec.ts (#52934),Huyen Nguyen,huyenltnguyen,2024-01-05T16:44:53Z
91aeb41050a9b491736ee80895118b854d5d56a5,fix(client): accessibility icon component to use closed captions icon (#52972),Sem Bauke,Sembauke,2024-01-05T16:28:57Z
317442de5eb934369c35aac91874bae4e105da2e,"fix(curriculum): Inefficient solution for the ""Problem 78: Coin partitions"" challenge. (#52880)",Oleksandr Tkachenko,WOLFRIEND,2024-01-05T16:16:41Z
82bbe707ce35ab7cc6bb1257e7723628c1c805b9,fix: comments forum post (#52969),Sem Bauke,Sembauke,2024-01-05T15:05:02Z
3bc3cb920e984b07c04c612bf6b2f88c7d14f558,Fix : changed elements to element's (#52975),Jai Avasthi,jai12789,2024-01-05T14:14:22Z
f3ce85d7facda76c683a98fcf85e3dea99af4fb3,refactor(client): migrate Bootstrap components in update-stripe-card (#52816),Huyen Nguyen,huyenltnguyen,2024-01-05T13:00:00Z
c93db9533ea308457b8a8decedea0774c4e9891a,refactor(client): migrate Bootstrap button in challenge templates (#52577),Huyen Nguyen,huyenltnguyen,2024-01-05T12:07:37Z
829e195a0b35bcd42d6d5e603c17780b111d7718,chore: run an i18n sync (#52964),Mama Naomi,Unknown,2024-01-05T07:28:14Z
3ca2c0373f61e54e9a0f2f80d85b7a050d8b7a44,"fix: donation-alerts (#52945)

Co-authored-by: Oliver Eyton-Williams <ojeytonwilliams@gmail.com>",Ahmad Abdolsaheb,ahmaxed,2024-01-05T06:34:28Z
094dcbd06c917cb4feec7e6f82cc3749d4bd186f,"chore(deps): update babel monorepo to v7.23.7 (#52914)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>",renovate[bot],renovate[bot],2024-01-05T05:32:22Z
da4bfd49c0acd29c86171d8ce61de015a1e03788,fix(client): increase line height of list items in challenge description (#52859),Huyen Nguyen,huyenltnguyen,2024-01-05T00:37:45Z
f4572418bc597e4d2831a671d51ac132f7db63f3,"fix(curriculum): too strict tests (#52913)

Co-authored-by: Jessica Wilkins <67210629+jdwilkin4@users.noreply.github.com>",Usama Basharat,usamabasharat,2024-01-04T23:57:45Z
f01e39bbbd9e8c97afb3133b1410aa676af00957,fix(curriculum): updating RPG game step 172 to use the `includes` method instead of `indexOf` (#52942),Kumar Shashank,1711shashank,2024-01-04T23:35:51Z
9a274cfcdf98c607273027b6e7935e36419a399a,"fix(curriculum): allow truthy check the value of nickname (#52949)

Co-authored-by: Jessica Wilkins <67210629+jdwilkin4@users.noreply.github.com>
Co-authored-by: Krzysztof G. <60067306+gikf@users.noreply.github.com>",Hein Htet,JamesCartar,2024-01-04T23:30:20Z
1c63bab3e163b26b2cd33cb3f98def03b880a844,refactor(client): simplify gridmap logic and semantics (#52915),Sem Bauke,Sembauke,2024-01-04T16:24:50Z
ccc0f65405adaf0ea1efef4e5cb524807e4a9896,"test(e2e,playwright): mobile layout (#52521)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",weilirs,weilirs,2024-01-04T15:36:28Z
ac57d0fb5ee0f89b85ee70ab39604e9332654369,fix(curriculum): Allow both explicity and truthiness check for step 30 football team cards project (#52944),Hein Htet,JamesCartar,2024-01-04T15:33:33Z
e1816b6d064a71fea1343b0151051605963709f8,fix: only load stripe once (#52921),Oliver Eyton-Williams,ojeytonwilliams,2024-01-04T15:24:10Z
b4a550966b245075e37a1717cd2723a4dbbe070f,fix: change The Odin Project name (#52939),Sem Bauke,Sembauke,2024-01-04T13:20:54Z
30d8d8cef94815287e14138956ac04d33ecdd15d,chore: cleanup old challenges (#52940),Oliver Eyton-Williams,ojeytonwilliams,2024-01-04T11:22:11Z
81ae7a8cf615220e2bd31e6befcecf45f9758077,"fix(curriculum): vertically align the text within the select elements (#52744)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Manabu Matsumoto,mmatsumoto1026,2024-01-04T08:26:27Z
0195a4aa4a5623a40c24c0a45a6ad5fa0c175d1e,fix(curriculum): update tests for HTML formatting (#52846),Edwin Hung,edwinhung,2024-01-04T08:17:57Z
871138b10567a14a43ac1b4fb2282cce3b95df08,fix(curriculum): remove the period at the end of sentence (#52935),Kashinath Patkar,Kashinathpat,2024-01-04T06:44:38Z
de1be2b114153f95d279eab2d72711d94b96412e,"chore(i18n,client): processed translations (#52916)",camperbot,camperbot,2024-01-04T04:39:41Z
8e39644dd04f2e444aa4d5e17d088a41b1dec55a,"chore(i18n,docs): processed translations (#52917)",camperbot,camperbot,2024-01-04T04:39:08Z
083b03c283cbd2bf16686add268fd60f9f9a6854,fix(curriculum): updating description and hint text for Todo App project step 58 (#52928),v-i-k-a-s,v-i-k-a-s,2024-01-04T02:08:59Z
acad3bb8ff3d55e66b6312b164262769cd52a6a6,fix: telephone number validator #results-div typo (#52911),Kristofer Koishigawa,scissorsneedfoodtoo,2024-01-04T02:05:19Z
b95cc96913293808ce52caf2bf101a1ec99558d8,"chore(deps): update dependency @types/jest to v29.5.11 (#52654)

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>",renovate[bot],renovate[bot],2024-01-03T11:01:17Z
149c122c0ab3dee199dd24daea423ccd05560c11,"test(e2e,playwright): add tests for FAQ answers to donate-page-default.spec.ts (#52501)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",weilirs,weilirs,2024-01-03T10:58:23Z
3a93394a2f2655e0388d1d62edee48b4b5165e42,fix(curriculum): rename multiplesOf3And5 to multiplesOf3Or5 (#52878),Shaun Hamilton,ShaunSHamilton,2024-01-03T09:50:03Z
eb9d26e06116151a848a12d1e5b3a848ef5e13db,"fix(curriculum): use two-space tab in HTML and JS code of RPG project (#52769)

Co-authored-by: Krzysztof G <60067306+gikf@users.noreply.github.com>",Huyen Nguyen,huyenltnguyen,2024-01-03T09:43:56Z
b2d9eee613827298f4fa3965a3127a4b53d65ad0,fix(curriculum): Fixed typo in step 82 hint text for music player project  (#52907),Anugrah,ajcruise007,2024-01-03T07:47:32Z
ffb73417866e7fa9f0895fc901eb557a2821b1a5,fix(curriculum): intermediate regex matches only complete solution (#52799),Krzysztof G,gikf,2024-01-03T06:52:21Z
776bb2affed18869937cc636d86d9b46c3b27757,fix(curriculum): resolve missing word in caption text  (#52888),Shravani rao,krao301,2024-01-03T05:13:07Z
883d09fdddb2eb1cc301eb46d47987e97bfdda00,fix(curriculum): correct if...else to be statements (#52899),Lasse Jørgensen,lasjorg,2024-01-03T03:38:38Z
0d123e0ba99df8fc175cbec4f05c3ca995c509a9,fix(curriculum): allow spaces before the colon in step 9 of the music player project (#52883),a2937,a2937,2024-01-03T02:24:50Z
5562acf0da91bf02b231819f6d2a4e2271f8c197,"fix(docs): added cd e2e above npx playwright test (#52891)

Co-authored-by: root <root@hp>",Shiveshdixit07,Shiveshdixit07,2024-01-03T01:46:13Z
23f962ea7f21417dbd6a5ef071d14acb316fcdf0,fix(curriculum): allow line breaks in option content in Calorie Counter step 10 (#52807),Huyen Nguyen,huyenltnguyen,2024-01-02T19:51:51Z
5c875e5836214ff7438f2766033cf40a363b36bf,fix(tools/challenge-editor): add python curriculum to stepBasedSuperblocks (#52887),Dario-DC,Dario-DC,2024-01-02T18:41:28Z
e5ea4621e209f8fe73ee24b41f52492222491621,fix(curriculum): match the solution code with original demo (#52728),Manabu Matsumoto,mmatsumoto1026,2024-01-02T17:02:59Z
7cdc1f1580af26c93d35973d1354fb831749971f,fix(curriculum): don't force comparison order (#52858),Krzysztof G,gikf,2024-01-02T16:52:12Z
0bbf0218debef94ecb55a86bbe67606856d63ff6,fix(curriculum): accept no space after the `#` (#52879),Krzysztof G,gikf,2024-01-02T16:43:00Z
9b152c3b80f2d057deb4ca81086d4c11c27e3dea,"fix(curriculum): Completed the step 6 in instructions for building a role playing game (#52866)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Usama Basharat,usamabasharat,2024-01-02T16:20:39Z
07f6ea253efd81f49f47a144ae0a649604000b3b,fix(curriculum): add check for closing tag in calorie counter step 9 (#52748),Mohammed Mishal P,mishalp,2024-01-02T15:06:39Z
0105663879c53fdc114f8c729ad8c560bf223bf0,"fix(curriculum): issues in Learn CSS Foundations Projects - CSS Foundations Exercise B (#52864)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Sushil Gupta,iprime2,2024-01-02T14:00:02Z
34347235df5a93291798e90623179ae4b5df31b9,fix(curriculum): fix grammatical error in task 154 & 155  (#52873),RIJU MONDAL,Unknown,2024-01-02T05:40:41Z
c6610e9c794dd4ac7cdcd918cb899da6f2beaefe,"chore(i18n,client): processed translations (#52867)",camperbot,camperbot,2024-01-02T04:07:49Z
e12566515ef07f9522103a7b0eefc6d6c6007966,"chore(i18n,docs): processed translations (#52868)",camperbot,camperbot,2024-01-02T04:07:08Z
51260e81a3b14b4f4c7b2708b9b878201445f9c7,fix(curriculum): change to const numbers from RPG step 162 (#52857),Duong The Pham,altsun,2024-01-01T18:00:57Z
44806f7f78b26e9a18182b833bf9993285352d49,"fix(cirriculum) - allow spaces in fill in blank challenges (#52841)

Co-authored-by: Naomi Carrigan <nhcarrigan@gmail.com>",a2937,a2937,2024-01-01T06:14:52Z
6b0aa2d1f1c767c104dd1e03bc937c3cbcc9846f,fix(curriculum): fix typos in Music Player (#52855),Debak Roy,droy117,2024-01-01T06:12:36Z
7c04f6e0106e1a37e6fc68f37c0fb72b2296b9cb,"fix(curriculum): clarify instructions for rpg step 77 (#52847)

Co-authored-by: Jack <jack@Linux.myguest.virtualbox.org>",Jack Sighton,JackBerezhnov,2024-01-01T05:24:18Z
a4ca7db8c4573dee0e82b5e7a0625e97fda1bdc8,fix(curriculum): potentially confusing use of brackets in challenges text (#52844),luqmanalzobe,luqmanalzobe,2024-01-01T05:21:03Z
99f8567aa55fd2c2485d31a0b28634f62104f50e,fix(curriculum): fix learn JS by RPG step 129 wrong hint (#52851),Duong The Pham,altsun,2023-12-31T20:56:01Z
52b419bc8aaa8ee16e5d53e59a9b2c676e8325f1,fix(curriculum): clarifies instructions for rpg step 58 (#52852),Yatrik Patel,ytrkptl,2023-12-31T18:58:16Z
9721d820b7b95b30616c8fbc6aa275dfd855dcca,"fix(curriculum): adding missing backticks for Odin project HTML Foundations Question C (#52825)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Vivek  Rajpoot,VivekRajpoot01,2023-12-31T18:02:00Z
607db0d6c61b47d5b2602fce24b1eb902d1db183,fix(curriculum):  typo in hint 'elif == '5' (missing variable) Expense Tracker step 41 (#52838),pkdvalis,pkdvalis,2023-12-31T15:49:10Z
f8e7ff01dd66b78e202c8488cd79205de20e3cd6,fix(curriculum): incorrect variable name in lesson (#52836),Hemant Sharma,hemants1703,2023-12-31T05:52:21Z
b1f9fd558a9c44bd189fed7bf50423b4e6a166cf,fix(curriculum): do not require a space after function identifier (#52840),Lasse Jørgensen,lasjorg,2023-12-31T05:51:04Z
8e71c3f1cb7fdfd8ca8376b1340e6eb8d9857769,docs: mention PR title convention in reply template (#52835),Huyen Nguyen,huyenltnguyen,2023-12-30T22:06:35Z
a90a37c49482583977db21891f3c414bac2bfb29,fix(playwright): skip real time test (#52834),Huyen Nguyen,huyenltnguyen,2023-12-30T20:10:54Z
41f4725cd1fdf0b013de08a0ffd5ef336e9d5b4e,fix(curriculum): update test to accept both single and double quotes (#52828),Soham Tembhurne,sohamtembhurne,2023-12-30T19:59:25Z
5321a56a9238213b2c20508b9a148cc23c9698ec,"fix(curriculum): add missing tests for step 136 of JS RPG game (#52793)

Co-authored-by: Jessica Wilkins <67210629+jdwilkin4@users.noreply.github.com>
Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",PIYUSH RAJ,pr2897,2023-12-30T15:13:04Z
72188ba85b57cadee5680630d9f154dd22839e8b,"fix(curriculum): updating test of closing tag for step 1 of RPG game (#52763)

Co-authored-by: Sagar Kashyap <xyzsmsnkashyap9892044279@gmail.com>",Sagar Kashyap,sagarkashyap989,2023-12-30T00:55:45Z
60fe00c58e50c3358b0774136a6a5cb229fe4322,fix(curriculum): RPG Step 118 instructions are not clear enough (#52812),Juan Carrillo,juancaorg,2023-12-30T00:52:39Z
348660f7d06bc54b200b1a0580a5157d15d226c0,"fix(curriculum): clarify OR operator (#52818)

Co-authored-by: Krzysztof G. <60067306+gikf@users.noreply.github.com>",Balaji Krishnamurthy,BKM14,2023-12-29T18:47:26Z
25c166eec269261ce087145a124b8a781f014430,fix(curriculum): remove strict spacing in step 25 (#52817),Himanshu Singh,Himanshu1801,2023-12-29T11:45:50Z
22ea18cd0d9c895a224b9d57d05dead37233f034,fix(curriculum): add backticks to `userData.songs` (#52815),Sushil Gupta,iprime2,2023-12-29T08:06:14Z
3c32b171fb9668b2aa1c4b4752b0a0700bf1f9cb,fix(curriculum): modify test to allow for space between `=` and `(` in Spreadsheet Step 19 (#52808),Soham Tembhurne,sohamtembhurne,2023-12-29T07:27:24Z
fa2a0681b4edc87e772daf75723bda6f72d3dbb1,fix(curriculum): added the missing backticks (#52804),Shekhar Sahu,ShekharSahu404,2023-12-29T05:18:54Z
50263d28ee63aa24c561e9cdf4a3e46becd7b5b1,"fix(e2e, playwright): resolved mobile test failures progress-bar.spec.ts (#52520)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Rahul Suresh,rahulsuresh-git,2023-12-28T17:57:01Z
f9c48b8cb842cc91e55a9a57c05fcef30ee7e4db,fix(curriculum): Fix typo in dialogue-3-tom-and-sophie-take-a-lunch-break (#52803),Abdulsalam Baruwa,dmystical-coder,2023-12-28T17:03:22Z
1c5c87774c88c6dcfc36418363d36e3eae5a09f1,"fix(e2e, playwright): resolved mobile test failures editor.spec.ts (#52518)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Rahul Suresh,rahulsuresh-git,2023-12-28T17:00:47Z
de316c95bb20e33c418953f215d3e72ae36c079a,"fix(e2e, playwright): resolved mobile test failures preview.spec.ts (#52519)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Rahul Suresh,rahulsuresh-git,2023-12-28T16:34:51Z
a0327517c243596f8fe89f2c5c4481cb9aa1b80b,fix(a11y): mobile links accessible name and lang (#52796),Bruce Blaser,bbsmooth,2023-12-28T08:36:23Z
2cdcf87b29a487751b619188888b4c0a33c584aa,fix(curriculum): remove duplicate line in directions for step 25 of recursion project (#52798),Veli Furkan TURKOGLU,FurkanCodes,2023-12-28T02:19:08Z
3991420de6d13fb194d35ee643752a742164affd,"fix(curriculum): Increase delay values, add note (#52797)",Lasse Jørgensen,lasjorg,2023-12-28T01:47:47Z
f772a9eccff6e7fd405abcbb1c22d62891d3e888,"fix(curriculum): test for step 12, div must be empty (#52702)

Co-authored-by: Robert B <robert@wewearmanyhats.com>",Electric Molasses,ElectricMolasses,2023-12-27T23:00:45Z
4efbf43fb586d4b50ba58865d05ae648ccb2f76c,fix(curriculum): optional final comma (#52740),Krzysztof G,gikf,2023-12-27T22:52:55Z
0fbd4a61e84364cd9168e7c0f0f4397afc86a3b5,"fix(curriculum): malformed backticks (#52745)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Krzysztof G,gikf,2023-12-27T22:51:38Z
ca6ac5f6d7df4b14a8336a815b5b66192f96fa14,fix(curriculum): allow proper HTML formatting (#52766),Lasse Jørgensen,lasjorg,2023-12-27T22:35:14Z
db751b9fe028a158671639a3d1b85b934bbe176d,"fix(curriculum): consistency of using 'argument' and 'parameter' (#52777)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Krzysztof G,gikf,2023-12-27T22:12:42Z
88689b757facd133fb0dfc667a77efee5b31d7ae,fix(curriculum) - allow spaces before the parenthesises in function declarations in step 144 rpg project (#52776),a2937,a2937,2023-12-27T22:07:06Z
4a6b86a614a2fdda1191e1e1155094de18b44fcc,fix(curriculum): fix project names in college algebra projects (#52784),yoko,sidemt,2023-12-27T19:25:59Z
fb1f763357cc369d6ec517f74c098c08af5fc1ad,"test(e2e,playwright): add tests to reset-modal (#52431)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",weilirs,weilirs,2023-12-27T15:36:40Z
0d9b978c1e29965fbce3a28b89a89371c0123c7d,"chore(i18n,docs): processed translations (#52650)",camperbot,camperbot,2023-12-27T15:31:57Z
2adaff8bb06d7895c0393fc842d9ecfaeca59421,fix(tools): update donate test that doesn't run on PRs for some reason (#52725),Naomi Carrigan,Unknown,2023-12-27T15:15:24Z
6c8697f036ac8d88ff86bdd9e68577047ce01f3a,"fix: make The Odin Project links target blanks (#52705)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",Sem Bauke,Sembauke,2023-12-27T15:14:52Z
1407dcbda592ed1344416f16f69518b4af468ebd,"test(e2e,playwright): unsubscribe page improvement(added test for the flash) (#52505)",weilirs,weilirs,2023-12-27T15:13:43Z
d8db4b27a9653480e1e97ef414192bcec8b232da,"test(e2e,playwright): contents to email-sign-up.spec.ts (#52502)

Co-authored-by: Huyen Nguyen <25715018+huyenltnguyen@users.noreply.github.com>",weilirs,weilirs,2023-12-27T15:12:40Z
1efb22cd3476ff2f03465e21a524f04ae4cf6d9f,feat(api): add POST /exam-challenge-completed (#52395),Tom,moT01,2023-12-27T15:10:30Z
